state,country,lat,long,date,cases,new_cases
,Italy,41.87194,12.56738,2021-08-01,4355348,5320
,Italy,41.87194,12.56738,2021-08-02,4358533,3185
,Italy,41.87194,12.56738,2021-08-03,4363374,4841
,Italy,41.87194,12.56738,2021-08-04,4369964,6590
,Italy,41.87194,12.56738,2021-08-05,4377188,7224
,Italy,41.87194,12.56738,2021-08-06,4383787,6599
,Italy,41.87194,12.56738,2021-08-07,4390684,6897
,Italy,41.87194,12.56738,2021-08-08,4396417,5733
,Italy,41.87194,12.56738,2021-08-09,4400617,4200
,Italy,41.87194,12.56738,2021-08-10,4406241,5624
,Italy,41.87194,12.56738,2021-08-11,4413162,6921
,Italy,41.87194,12.56738,2021-08-12,4420429,7267
,Italy,41.87194,12.56738,2021-08-13,4427827,7398
,Italy,41.87194,12.56738,2021-08-14,4435008,7181
,Italy,41.87194,12.56738,2021-08-15,4440669,5661
,Italy,41.87194,12.56738,2021-08-16,4444338,3669
,Italy,41.87194,12.56738,2021-08-17,4449606,5268
,Italy,41.87194,12.56738,2021-08-18,4456765,7159
,Italy,41.87194,12.56738,2021-08-19,4464005,7240
,Italy,41.87194,12.56738,2021-08-20,4471225,7220
,Italy,41.87194,12.56738,2021-08-21,4478691,7466
,Italy,41.87194,12.56738,2021-08-22,4484613,5922
,Italy,41.87194,12.56738,2021-08-23,4488779,4166
,Italy,41.87194,12.56738,2021-08-24,4494857,6078
,Italy,41.87194,12.56738,2021-08-25,4502396,7539
,Italy,41.87194,12.56738,2021-08-26,4509611,7215
,Italy,41.87194,12.56738,2021-08-27,4517434,7823
,Italy,41.87194,12.56738,2021-08-28,4524292,6858
,Italy,41.87194,12.56738,2021-08-29,4530246,5954
,Italy,41.87194,12.56738,2021-08-30,4534499,4253
,Italy,41.87194,12.56738,2021-08-31,4539991,5492
,Italy,41.87194,12.56738,2021-09-01,4546487,6496
,Italy,41.87194,12.56738,2021-09-02,4553241,6754
,Italy,41.87194,12.56738,2021-09-03,4559970,6729
,Italy,41.87194,12.56738,2021-09-04,4566126,6156
,Italy,41.87194,12.56738,2021-09-05,4571440,5314
,Italy,41.87194,12.56738,2021-09-06,4574787,3347
,Italy,41.87194,12.56738,2021-09-07,4579502,4715
,Italy,41.87194,12.56738,2021-09-08,4585423,5921
,Italy,41.87194,12.56738,2021-09-09,4590941,5518
,Italy,41.87194,12.56738,2021-09-10,4596558,5617
,Italy,41.87194,12.56738,2021-09-11,4601749,5191
,Italy,41.87194,12.56738,2021-09-12,4606413,4664
,Italy,41.87194,12.56738,2021-09-13,4609205,2792
,Italy,41.87194,12.56738,2021-09-14,4613214,4009
,Italy,41.87194,12.56738,2021-09-15,4618040,4826
,Italy,41.87194,12.56738,2021-09-16,4623155,5115
,Italy,41.87194,12.56738,2021-09-17,4627699,4544
,Italy,41.87194,12.56738,2021-09-18,4632275,4576
,Italy,41.87194,12.56738,2021-09-19,4636111,3836
,Italy,41.87194,12.56738,2021-09-20,4638516,2405
,Italy,41.87194,12.56738,2021-09-21,4641890,3374
,Italy,41.87194,12.56738,2021-09-22,4645853,3963
,Italy,41.87194,12.56738,2021-09-23,4649906,4053
,Italy,41.87194,12.56738,2021-09-24,4653696,3790
,Italy,41.87194,12.56738,2021-09-25,4657215,3519
,Italy,41.87194,12.56738,2021-09-26,4660314,3099
,Italy,41.87194,12.56738,2021-09-27,4662087,1773
,Italy,41.87194,12.56738,2021-09-28,4665049,2962
,Italy,41.87194,12.56738,2021-09-29,4668261,3212
,Italy,41.87194,12.56738,2021-09-30,4672355,4094
,Italy,41.87194,12.56738,2021-10-01,4675758,3403
,Italy,41.87194,12.56738,2021-10-02,4679067,3309
,Italy,41.87194,12.56738,2021-10-03,4682034,2967
,Italy,41.87194,12.56738,2021-10-04,4683646,1612
,Italy,41.87194,12.56738,2021-10-05,4686109,2463
,Italy,41.87194,12.56738,2021-10-06,4689341,3232
,Italy,41.87194,12.56738,2021-10-07,4692274,2933
,Italy,41.87194,12.56738,2021-10-08,4695291,3017
,Italy,41.87194,12.56738,2021-10-09,4698038,2747
,Italy,41.87194,12.56738,2021-10-10,4700316,2278
,Italy,41.87194,12.56738,2021-10-11,4701832,1516
,Italy,41.87194,12.56738,2021-10-12,4704318,2486
,Italy,41.87194,12.56738,2021-10-13,4707087,2769
,Italy,41.87194,12.56738,2021-10-14,4709753,2666
,Italy,41.87194,12.56738,2021-10-15,4712482,2729
,Italy,41.87194,12.56738,2021-10-16,4715464,2982
,Italy,41.87194,12.56738,2021-10-17,4717899,2435
,Italy,41.87194,12.56738,2021-10-18,4719493,1594
,Italy,41.87194,12.56738,2021-10-19,4722188,2695
,Italy,41.87194,12.56738,2021-10-20,4725887,3699
,Italy,41.87194,12.56738,2021-10-21,4729678,3791
,Italy,41.87194,12.56738,2021-10-22,4733557,3879
,Italy,41.87194,12.56738,2021-10-23,4737462,3905
,Italy,41.87194,12.56738,2021-10-24,4741185,3723
,Italy,41.87194,12.56738,2021-10-25,4743720,2535
,Italy,41.87194,12.56738,2021-10-26,4747773,4053
,Italy,41.87194,12.56738,2021-10-27,4752368,4595
,Italy,41.87194,12.56738,2021-10-28,4757231,4863
,Italy,41.87194,12.56738,2021-10-29,4762563,5332
,Italy,41.87194,12.56738,2021-10-30,4767440,4877
,Italy,41.87194,12.56738,2021-10-31,4771965,4525
,Italy,41.87194,12.56738,2021-11-01,4774783,2818
,Italy,41.87194,12.56738,2021-11-02,4777614,2831
,Italy,41.87194,12.56738,2021-11-03,4782802,5188
,Italy,41.87194,12.56738,2021-11-04,4788704,5902
,Italy,41.87194,12.56738,2021-11-05,4795465,6761
,Italy,41.87194,12.56738,2021-11-06,4802225,6760
,Italy,41.87194,12.56738,2021-11-07,4808047,5822
,Italy,41.87194,12.56738,2021-11-08,4812594,4547
,Italy,41.87194,12.56738,2021-11-09,4818705,6111
,Italy,41.87194,12.56738,2021-11-10,4826738,8033
,Italy,41.87194,12.56738,2021-11-11,4835435,8697
,Italy,41.87194,12.56738,2021-11-12,4843957,8522
,Italy,41.87194,12.56738,2021-11-13,4852496,8539
,Italy,41.87194,12.56738,2021-11-14,4860061,7565
,Italy,41.87194,12.56738,2021-11-15,4865260,5199
,Italy,41.87194,12.56738,2021-11-16,4873075,7815
,Italy,41.87194,12.56738,2021-11-17,4883242,10167
,Italy,41.87194,12.56738,2021-11-18,4893887,10645
,Italy,41.87194,12.56738,2021-11-19,4904441,10554
,Italy,41.87194,12.56738,2021-11-20,4915981,11540
,Italy,41.87194,12.56738,2021-11-21,4925688,9707
,Italy,41.87194,12.56738,2021-11-22,4932091,6403
,Italy,41.87194,12.56738,2021-11-23,4942135,10044
,Italy,41.87194,12.56738,2021-11-24,4954585,12450
,Italy,41.87194,12.56738,2021-11-25,4968341,13756
,Italy,41.87194,12.56738,2021-11-26,4982022,13681
,Italy,41.87194,12.56738,2021-11-27,4994891,12869
,Italy,41.87194,12.56738,2021-11-28,5007818,12927
,Italy,41.87194,12.56738,2021-11-29,5015790,7972
,Italy,41.87194,12.56738,2021-11-30,5028547,12757
,Italy,41.87194,12.56738,2021-12-01,5043620,15073
,Italy,41.87194,12.56738,2021-12-02,5060430,16810
,Italy,41.87194,12.56738,2021-12-03,5077445,17015
,Italy,41.87194,12.56738,2021-12-04,5094072,16627
,Italy,41.87194,12.56738,2021-12-05,5109082,15010
,Italy,41.87194,12.56738,2021-12-06,5118576,9494
,Italy,41.87194,12.56738,2021-12-07,5134318,15742
,Italy,41.87194,12.56738,2021-12-08,5152264,17946
,Italy,41.87194,12.56738,2021-12-09,5164780,12516
,Italy,41.87194,12.56738,2021-12-10,5185270,20490
,Italy,41.87194,12.56738,2021-12-11,5206305,21035
,Italy,41.87194,12.56738,2021-12-12,5225517,19212
,Italy,41.87194,12.56738,2021-12-13,5238221,12704
,Italy,41.87194,12.56738,2021-12-14,5258886,20665
,Italy,41.87194,12.56738,2021-12-15,5282076,23190
,Italy,41.87194,12.56738,2021-12-16,5308180,26104
,Italy,41.87194,12.56738,2021-12-17,5336795,28615
,Italy,41.87194,12.56738,2021-12-18,5364852,28057
,Italy,41.87194,12.56738,2021-12-19,5389155,24303
,Italy,41.87194,12.56738,2021-12-20,5405360,16205
,Italy,41.87194,12.56738,2021-12-21,5436143,30783
,Italy,41.87194,12.56738,2021-12-22,5472469,36326
,Italy,41.87194,12.56738,2021-12-23,5517054,44585
,Italy,41.87194,12.56738,2021-12-24,5567644,50590
,Italy,41.87194,12.56738,2021-12-25,5622431,54787
,Italy,41.87194,12.56738,2021-12-26,5647313,24882
,Italy,41.87194,12.56738,2021-12-27,5678112,30799
,Italy,41.87194,12.56738,2021-12-28,5756412,78300
,Italy,41.87194,12.56738,2021-12-29,5854428,98016
,Italy,41.87194,12.56738,2021-12-30,5981428,127000
,Italy,41.87194,12.56738,2021-12-31,6125683,144255
,Italy,41.87194,12.56738,2022-01-01,6266939,141256
,Italy,41.87194,12.56738,2022-01-02,6328076,61137
,Italy,41.87194,12.56738,2022-01-03,6396110,68034
,Italy,41.87194,12.56738,2022-01-04,6566947,170837
,Italy,41.87194,12.56738,2022-01-05,6756035,189088
,Italy,41.87194,12.56738,2022-01-06,6975465,219430
,Italy,41.87194,12.56738,2022-01-07,7083762,108297
,Italy,41.87194,12.56738,2022-01-08,7281297,197535
,Italy,41.87194,12.56738,2022-01-09,7436939,155642
,Italy,41.87194,12.56738,2022-01-10,7554344,117405
,Italy,41.87194,12.56738,2022-01-11,7774863,220519
,Italy,41.87194,12.56738,2022-01-12,7971068,196205
,Italy,41.87194,12.56738,2022-01-13,8155645,184577
,Italy,41.87194,12.56738,2022-01-14,8356514,200869
,Italy,41.87194,12.56738,2022-01-15,8549450,192936
,Italy,41.87194,12.56738,2022-01-16,8706915,157465
,Italy,41.87194,12.56738,2022-01-17,8790302,83387
,Italy,41.87194,12.56738,2022-01-18,9018425,228123
,Italy,41.87194,12.56738,2022-01-19,9219391,200966
,Italy,41.87194,12.56738,2022-01-20,9418256,198865
,Italy,41.87194,12.56738,2022-01-21,9603856,185600
,Italy,41.87194,12.56738,2022-01-22,9781191,177335
,Italy,41.87194,12.56738,2022-01-23,9923678,142487
,Italy,41.87194,12.56738,2022-01-24,10001344,77666
,Italy,41.87194,12.56738,2022-01-25,10212621,211277
,Italy,41.87194,12.56738,2022-01-26,10383561,170940
,Italy,41.87194,12.56738,2022-01-27,10539601,156040
,Italy,41.87194,12.56738,2022-01-28,10683948,144347
,Italy,41.87194,12.56738,2022-01-29,10821375,137427
,Italy,41.87194,12.56738,2022-01-30,10925485,104110
,Italy,41.87194,12.56738,2022-01-31,10983116,57631
,Italy,41.87194,12.56738,2022-02-01,11116422,133306
,Italy,41.87194,12.56738,2022-02-02,11235745,119323
,Italy,41.87194,12.56738,2022-02-03,11348701,112956
,Italy,41.87194,12.56738,2022-02-04,11449601,100900
,Italy,41.87194,12.56738,2022-02-05,11542793,93192
,Italy,41.87194,12.56738,2022-02-06,11621736,78943
,Italy,41.87194,12.56738,2022-02-07,11663338,41602
,Italy,41.87194,12.56738,2022-02-08,11765767,102429
,Italy,41.87194,12.56738,2022-02-09,11847436,81669
,Italy,41.87194,12.56738,2022-02-10,11923631,76195
,Italy,41.87194,12.56738,2022-02-11,11991109,67478
,Italy,41.87194,12.56738,2022-02-12,12053330,62221
,Italy,41.87194,12.56738,2022-02-13,12105675,52345
,Italy,41.87194,12.56738,2022-02-14,12134451,28776
,Italy,41.87194,12.56738,2022-02-15,12205474,71023
,Italy,41.87194,12.56738,2022-02-16,12265343,59869
,Italy,41.87194,12.56738,2022-02-17,12323398,58055
,Italy,41.87194,12.56738,2022-02-18,12377098,53700
,Italy,41.87194,12.56738,2022-02-19,12427773,50675
,Italy,41.87194,12.56738,2022-02-20,12469975,42202
,Italy,41.87194,12.56738,2022-02-21,12494459,24484
,Italy,41.87194,12.56738,2022-02-22,12554596,60137
,Italy,41.87194,12.56738,2022-02-23,12603758,49162
,Italy,41.87194,12.56738,2022-02-24,12651251,47493
,Italy,41.87194,12.56738,2022-02-25,12693320,42069
,Italy,41.87194,12.56738,2022-02-26,12732680,39360
,Italy,41.87194,12.56738,2022-02-27,12764558,31878
,Italy,41.87194,12.56738,2022-02-28,12782836,18278
,Italy,41.87194,12.56738,2022-03-01,12829972,47136
,Italy,41.87194,12.56738,2022-03-02,12867918,37946
,Italy,41.87194,12.56738,2022-03-03,12910506,42588
,Italy,41.87194,12.56738,2022-03-04,12948859,38353
,Italy,41.87194,12.56738,2022-03-05,12990223,41364
,Italy,41.87194,12.56738,2022-03-06,13026112,35889
,Italy,41.87194,12.56738,2022-03-07,13048774,22662
,Italy,41.87194,12.56738,2022-03-08,13109527,60753
,Italy,41.87194,12.56738,2022-03-09,13159342,49815
,Italy,41.87194,12.56738,2022-03-10,13214498,55156
,Italy,41.87194,12.56738,2022-03-11,13268459,53961
,Italy,41.87194,12.56738,2022-03-12,13323179,54720
,Italy,41.87194,12.56738,2022-03-13,13373207,50028
,Italy,41.87194,12.56738,2022-03-14,13402905,29698
,Italy,41.87194,12.56738,2022-03-15,13489319,86414
,Italy,41.87194,12.56738,2022-03-16,13563466,74147
,Italy,41.87194,12.56738,2022-03-17,13645834,82368
,Italy,41.87194,12.56738,2022-03-18,13724411,78577
,Italy,41.87194,12.56738,2022-03-19,13800179,75768
,Italy,41.87194,12.56738,2022-03-20,13861743,61564
,Italy,41.87194,12.56738,2022-03-21,13895188,33445
,Italy,41.87194,12.56738,2022-03-22,13992092,96904
,Italy,41.87194,12.56738,2022-03-23,14070450,78358
,Italy,41.87194,12.56738,2022-03-24,14153098,82648
,Italy,41.87194,12.56738,2022-03-25,14229495,76397
,Italy,41.87194,12.56738,2022-03-26,14304111,74616
,Italy,41.87194,12.56738,2022-03-27,14364723,60612
,Italy,41.87194,12.56738,2022-03-28,14396283,31560
,Italy,41.87194,12.56738,2022-03-29,14496579,100296
,Italy,41.87194,12.56738,2022-03-30,14567990,71411
,Italy,41.87194,12.56738,2022-03-31,14642354,74364
,Italy,41.87194,12.56738,2022-04-01,14719394,77040
,Italy,41.87194,12.56738,2022-04-02,14790806,71412
,Italy,41.87194,12.56738,2022-04-03,14845815,55009
,Italy,41.87194,12.56738,2022-04-04,14877144,31329
,Italy,41.87194,12.56738,2022-04-05,14966058,88914
,Italy,41.87194,12.56738,2022-04-06,15035943,69885
,Italy,41.87194,12.56738,2022-04-07,15106066,70123
,Italy,41.87194,12.56738,2022-04-08,15173707,67641
,Italy,41.87194,12.56738,2022-04-09,15238128,64421
,Italy,41.87194,12.56738,2022-04-10,15292048,53920
,Italy,41.87194,12.56738,2022-04-11,15320753,28705
,Italy,41.87194,12.56738,2022-04-12,15404809,84056
,Italy,41.87194,12.56738,2022-04-13,15467395,62586
,Italy,41.87194,12.56738,2022-04-14,15533012,65617
,Italy,41.87194,12.56738,2022-04-15,15595302,62290
,Italy,41.87194,12.56738,2022-04-16,15659835,64533
,Italy,41.87194,12.56738,2022-04-17,15712088,52253
,Italy,41.87194,12.56738,2022-04-18,15730676,18588
,Italy,41.87194,12.56738,2022-04-19,15758002,27326
,Italy,41.87194,12.56738,2022-04-20,15858442,100440
,Italy,41.87194,12.56738,2022-04-21,15934437,75995
,Italy,41.87194,12.56738,2022-04-22,16008181,73744
,Italy,41.87194,12.56738,2022-04-23,16079209,71028
,Italy,41.87194,12.56738,2022-04-24,16136057,56848
,Italy,41.87194,12.56738,2022-04-25,16161339,25282
,Italy,41.87194,12.56738,2022-04-26,16191323,29984
,Italy,41.87194,12.56738,2022-04-27,16279754,88431
,Italy,41.87194,12.56738,2022-04-28,16349788,70034
,Italy,41.87194,12.56738,2022-04-29,16409183,59395
,Italy,41.87194,12.56738,2022-04-30,16463200,54017
,Italy,41.87194,12.56738,2022-05-01,16504791,41591
,Italy,41.87194,12.56738,2022-05-02,16523859,19068
,Italy,41.87194,12.56738,2022-05-03,16586268,62409
,Italy,41.87194,12.56738,2022-05-04,16633911,47643
,Italy,41.87194,12.56738,2022-05-05,16682626,48715
,Italy,41.87194,12.56738,2022-05-06,16726990,44364
,Italy,41.87194,12.56738,2022-05-07,16767773,40783
,Italy,41.87194,12.56738,2022-05-08,16798998,31225
,Italy,41.87194,12.56738,2022-05-09,16816419,17421
,Italy,41.87194,12.56738,2022-05-10,16872618,56199
,Italy,41.87194,12.56738,2022-05-11,16915301,42683
,Italy,41.87194,12.56738,2022-05-12,16954784,39483
,Italy,41.87194,12.56738,2022-05-13,16993813,39029
,Italy,41.87194,12.56738,2022-05-14,17030147,36334
,Italy,41.87194,12.56738,2022-05-15,17057873,27726
,Italy,41.87194,12.56738,2022-05-16,17071649,13776
,Italy,41.87194,12.56738,2022-05-17,17116550,44901
,Italy,41.87194,12.56738,2022-05-18,17147477,30927
,Italy,41.87194,12.56738,2022-05-19,17178199,30722
,Italy,41.87194,12.56738,2022-05-20,17205017,26818
,Italy,41.87194,12.56738,2022-05-21,17229263,24246
,Italy,41.87194,12.56738,2022-05-22,17247552,18289
,Italy,41.87194,12.56738,2022-05-23,17257573,10021
,Italy,41.87194,12.56738,2022-05-24,17288287,30714
,Italy,41.87194,12.56738,2022-05-25,17312432,24145
,Italy,41.87194,12.56738,2022-05-26,17333299,20867
,Italy,41.87194,12.56738,2022-05-27,17355119,21820
,Italy,41.87194,12.56738,2022-05-28,17373741,18622
,Italy,41.87194,12.56738,2022-05-29,17388877,15136
,Italy,41.87194,12.56738,2022-05-30,17396723,7846
,Italy,41.87194,12.56738,2022-05-31,17421410,24687
,Italy,41.87194,12.56738,2022-06-01,17440232,18822
,Italy,41.87194,12.56738,2022-06-02,17457950,17718
,Italy,41.87194,12.56738,2022-06-03,17467642,9692
,Italy,41.87194,12.56738,2022-06-04,17490451,22809
,Italy,41.87194,12.56738,2022-06-05,17505973,15522
,Italy,41.87194,12.56738,2022-06-06,17514589,8616
,Italy,41.87194,12.56738,2022-06-07,17543136,28547
,Italy,41.87194,12.56738,2022-06-08,17566061,22925
,Italy,41.87194,12.56738,2022-06-09,17589595,23534
,Italy,41.87194,12.56738,2022-06-10,17611607,22012
,Italy,41.87194,12.56738,2022-06-11,17634065,22458
,Italy,41.87194,12.56738,2022-06-12,17653375,19310
,Italy,41.87194,12.56738,2022-06-13,17664043,10668
,Italy,41.87194,12.56738,2022-06-14,17703887,39844
,Italy,41.87194,12.56738,2022-06-15,17736696,32809
,Italy,41.87194,12.56738,2022-06-16,17773764,37068
,Italy,41.87194,12.56738,2022-06-17,17809934,36170
,Italy,41.87194,12.56738,2022-06-18,17844905,34971
,Italy,41.87194,12.56738,2022-06-19,17879160,34255
,Italy,41.87194,12.56738,2022-06-20,17896065,16905
,Italy,41.87194,12.56738,2022-06-21,17959329,63264
,Italy,41.87194,12.56738,2022-06-22,18014202,54873
,Italy,41.87194,12.56738,2022-06-23,18071634,57432
,Italy,41.87194,12.56738,2022-06-24,18128044,56410
,Italy,41.87194,12.56738,2022-06-25,18184917,56873
,Italy,41.87194,12.56738,2022-06-26,18234242,49325
,Italy,41.87194,12.56738,2022-06-27,18259261,25019
,Italy,41.87194,12.56738,2022-06-28,18343422,84161
,Italy,41.87194,12.56738,2022-06-29,18438877,95455
,Italy,41.87194,12.56738,2022-06-30,18523111,84234
,Italy,41.87194,12.56738,2022-07-01,18610011,86900
,Italy,41.87194,12.56738,2022-07-02,18695954,85943
,Italy,41.87194,12.56738,2022-07-03,18768871,72917
,Italy,41.87194,12.56738,2022-07-04,18805756,36885
,Italy,41.87194,12.56738,2022-07-05,18938771,133015
,Italy,41.87194,12.56738,2022-07-06,19048788,110017
,Italy,41.87194,12.56738,2022-07-07,19157174,108386
,Italy,41.87194,12.56738,2022-07-08,19259037,101863
,Italy,41.87194,12.56738,2022-07-09,19357938,98901
,Italy,41.87194,12.56738,2022-07-10,19439501,81563
,Italy,41.87194,12.56738,2022-07-11,19523262,83761
,Italy,41.87194,12.56738,2022-07-12,19667320,144058
,Italy,41.87194,12.56738,2022-07-13,19778911,111591
,Italy,41.87194,12.56738,2022-07-14,19887543,108632
,Italy,41.87194,12.56738,2022-07-15,19985479,97936
,Italy,41.87194,12.56738,2022-07-16,20076863,91384
,Italy,41.87194,12.56738,2022-07-17,20145859,68996
,Italy,41.87194,12.56738,2022-07-18,20177910,32051
,Italy,41.87194,12.56738,2022-07-19,20299013,121103
,Italy,41.87194,12.56738,2022-07-20,20385814,86801
,Italy,41.87194,12.56738,2022-07-21,20467349,81535
,Italy,41.87194,12.56738,2022-07-22,20539016,71667
,Italy,41.87194,12.56738,2022-07-23,20608190,69174
,Italy,41.87194,12.56738,2022-07-24,20660065,51875
,Italy,41.87194,12.56738,2022-07-25,20684182,24117
,Italy,41.87194,12.56738,2022-07-26,20772833,88651
,Italy,41.87194,12.56738,2022-07-27,20837233,64400
,Italy,41.87194,12.56738,2022-07-28,20898059,60826
,Italy,41.87194,12.56738,2022-07-29,20952476,54417
,Italy,41.87194,12.56738,2022-07-30,21002773,50297
,Italy,41.87194,12.56738,2022-07-31,21040025,37252
,Italy,41.87194,12.56738,2022-08-01,21059545,19520
,Italy,41.87194,12.56738,2022-08-02,21124644,65099
,Italy,41.87194,12.56738,2022-08-03,21170600,45956
,Italy,41.87194,12.56738,2022-08-04,21213559,42959
,Italy,41.87194,12.56738,2022-08-05,21251774,38215
,Italy,41.87194,12.56738,2022-08-06,21286771,34997
,Italy,41.87194,12.56738,2022-08-07,21313427,26656
,Italy,41.87194,12.56738,2022-08-08,21325402,11975
,Italy,41.87194,12.56738,2022-08-09,21368480,43078
,Italy,41.87194,12.56738,2022-08-10,21400179,31699
,Italy,41.87194,12.56738,2022-08-11,21428602,28423
,Italy,41.87194,12.56738,2022-08-12,21455291,26689
,Italy,41.87194,12.56738,2022-08-13,21480076,24785
,Italy,41.87194,12.56738,2022-08-14,21499531,19455
,Italy,41.87194,12.56738,2022-08-15,21509424,9893
,Italy,41.87194,12.56738,2022-08-16,21518365,8941
,Italy,41.87194,12.56738,2022-08-17,21554626,36261
,Italy,41.87194,12.56738,2022-08-18,21581917,27291
,Italy,41.87194,12.56738,2022-08-19,21606606,24689
,Italy,41.87194,12.56738,2022-08-20,21630998,24392
,Italy,41.87194,12.56738,2022-08-21,21650468,19470
,Italy,41.87194,12.56738,2022-08-22,21660885,10417
,Italy,41.87194,12.56738,2022-08-23,21696242,35357
,Italy,41.87194,12.56738,2022-08-24,21721630,25388
,Italy,41.87194,12.56738,2022-08-25,21745065,23435
,Italy,41.87194,12.56738,2022-08-26,21767060,21995
,Italy,41.87194,12.56738,2022-08-27,21788862,21802
,Italy,41.87194,12.56738,2022-08-28,21806509,17647
,Italy,41.87194,12.56738,2022-08-29,21814856,8347
,Italy,41.87194,12.56738,2022-08-30,21845943,31087
,Italy,41.87194,12.56738,2022-08-31,21867757,21814
,Italy,41.87194,12.56738,2022-09-01,21888255,20498
,Italy,41.87194,12.56738,2022-09-02,21907413,19158
,Italy,41.87194,12.56738,2022-09-03,21925073,17660
,Italy,41.87194,12.56738,2022-09-04,21938269,13196
,Italy,41.87194,12.56738,2022-09-05,21944877,6608
,Italy,41.87194,12.56738,2022-09-06,21969725,24848
,Italy,41.87194,12.56738,2022-09-07,21987295,17570
,Italy,41.87194,12.56738,2022-09-08,22004612,17317
,Italy,41.87194,12.56738,2022-09-09,22020154,15542
,Italy,41.87194,12.56738,2022-09-10,22035291,15137
,Italy,41.87194,12.56738,2022-09-11,22047192,11901
,Italy,41.87194,12.56738,2022-09-12,22054443,7251
,Italy,41.87194,12.56738,2022-09-13,22077601,23158
,Italy,41.87194,12.56738,2022-09-14,22096450,18849
,Italy,41.87194,12.56738,2022-09-15,22114423,17973
,Italy,41.87194,12.56738,2022-09-16,22131785,17362
,Italy,41.87194,12.56738,2022-09-17,22148935,17150
,Italy,41.87194,12.56738,2022-09-18,22161016,12081
,Italy,41.87194,12.56738,2022-09-19,22169273,8257
,Italy,41.87194,12.56738,2022-09-20,22197658,28385
,Italy,41.87194,12.56738,2022-09-21,22218846,21188
,Italy,41.87194,12.56738,2022-09-22,22241369,22523
,Italy,41.87194,12.56738,2022-09-23,22262452,21083
,Italy,41.87194,12.56738,2022-09-24,22284812,22360
,Italy,41.87194,12.56738,2022-09-25,22303606,18794
,Italy,41.87194,12.56738,2022-09-26,22313612,10006
,Italy,41.87194,12.56738,2022-09-27,22358487,44875
,Italy,41.87194,12.56738,2022-09-28,22395282,36795
,Italy,41.87194,12.56738,2022-09-29,22432803,37521
,Italy,41.87194,12.56738,2022-09-30,22467278,34475
,Italy,41.87194,12.56738,2022-10-01,22500346,33068
,Italy,41.87194,12.56738,2022-10-02,22529252,28906
,Italy,41.87194,12.56738,2022-10-03,22542568,13316
,Italy,41.87194,12.56738,2022-10-04,22602840,60272
,Italy,41.87194,12.56738,2022-10-05,22648063,45223
,Italy,41.87194,12.56738,2022-10-06,22692912,44849
,Italy,41.87194,12.56738,2022-10-07,22737577,44665
,Italy,41.87194,12.56738,2022-10-08,22781293,43716
,Italy,41.87194,12.56738,2022-10-09,22815736,34443
,Italy,41.87194,12.56738,2022-10-10,22830825,15089
,Italy,41.87194,12.56738,2022-10-11,22896742,65917
,Italy,41.87194,12.56738,2022-10-12,22944496,47754
,Italy,41.87194,12.56738,2022-10-13,22990201,45705
,Italy,41.87194,12.56738,2022-10-14,23030777,40576
,Italy,41.87194,12.56738,2022-10-15,23069745,38968
,Italy,41.87194,12.56738,2022-10-16,23099983,30238
,Italy,41.87194,12.56738,2022-10-17,23114013,14030
,Italy,41.87194,12.56738,2022-10-18,23172370,58357
,Italy,41.87194,12.56738,2022-10-19,23214073,41703
,Italy,41.87194,12.56738,2022-10-20,23254633,40560
,Italy,41.87194,12.56738,2022-10-21,23290747,36114
,Italy,41.87194,12.56738,2022-10-22,23322522,31775
,Italy,41.87194,12.56738,2022-10-23,23348075,25553
,Italy,41.87194,12.56738,2022-10-24,23359680,11605
,Italy,41.87194,12.56738,2022-10-25,23408393,48713
,Italy,41.87194,12.56738,2022-10-26,23443429,35036
,Italy,41.87194,12.56738,2022-10-27,23475187,31758
,Italy,41.87194,12.56738,2022-10-28,23504224,29037
,Italy,41.87194,12.56738,2022-10-29,23531023,26799
,Italy,41.87194,12.56738,2022-10-30,23531023,0
,Italy,41.87194,12.56738,2022-10-31,23531023,0
,Italy,41.87194,12.56738,2022-11-01,23531023,0
,Italy,41.87194,12.56738,2022-11-02,23531023,0
,Italy,41.87194,12.56738,2022-11-03,23531023,0
,Italy,41.87194,12.56738,2022-11-04,23642011,110988
,Italy,41.87194,12.56738,2022-11-05,23642011,0
,Italy,41.87194,12.56738,2022-11-06,23642011,0
,Italy,41.87194,12.56738,2022-11-07,23642011,0
,Italy,41.87194,12.56738,2022-11-08,23642011,0
,Italy,41.87194,12.56738,2022-11-09,23642011,0
,Italy,41.87194,12.56738,2022-11-10,23642011,0
,Italy,41.87194,12.56738,2022-11-11,23823192,181181
,Italy,41.87194,12.56738,2022-11-12,23823192,0
,Italy,41.87194,12.56738,2022-11-13,23823192,0
,Italy,41.87194,12.56738,2022-11-14,23823192,0
,Italy,41.87194,12.56738,2022-11-15,23823192,0
,Italy,41.87194,12.56738,2022-11-16,23823192,0
,Italy,41.87194,12.56738,2022-11-17,23823192,0
,Italy,41.87194,12.56738,2022-11-18,24031538,208346
,Italy,41.87194,12.56738,2022-11-19,24031538,0
,Italy,41.87194,12.56738,2022-11-20,24031538,0
,Italy,41.87194,12.56738,2022-11-21,24031538,0
,Italy,41.87194,12.56738,2022-11-22,24031538,0
,Italy,41.87194,12.56738,2022-11-23,24031538,0
,Italy,41.87194,12.56738,2022-11-24,24031538,0
,Italy,41.87194,12.56738,2022-11-25,24260660,229122
